sha,message,event_id
b61af98e4d4207995e98196456bf7d10d76d3ace,v2.2.3 - refactor,11185412956
0eb33c4eb84dbf68b374a04398d08cd83234d0a7,our change,11185412961
a89a9d3aef0f60d8ae04ef7b77d3dab4e3add25e,Update README.md,11185412962
3f3af546eb0921ad12f082d284e5fb78d7d56936,Update README.md,11185412966
9a031c69b814a48e5fa6760d32fe3dbdb27eee74,yarn lock,11185412967
3ed9979137ede1652f6cbb87cd383c5491e11172,Travis CI build 187108,11185412968
626b04a153e2580dd27f7f033361fde0e6de2716,Add initial Slate website files,11185412971
012e5068486c45c4c382b7994854df5130b6082b,typoを修正,11185412975
b4aa9a1932aab650ff5564b328fa6c4ca6f8180b,Fix some bugs,11185412990
bbc7c368f53db6492a03c16b7459e23ad332b9c0,log,11185412994
6baedb6af7a53170b9396e852dd8b67ee466f098,Full path to shutil.move,11185412995
7890990cc0068cfa35bce6a6d4b485bc22401516,Update README.md,11185412999
0c0db8bbd276faa2fa19aef489ed4d49cd225f48,Auto-release 164382793440.dkr.ecr.us-west-2.amazonaws.com/eks-primer:d80b3011,11185413004
cd368e896ccfaaac4a18bdbfb5c3a03048ec0e66,Update style.scss,11185413028
5a92d119be826071986ccac334cbdc80164c34e0,get frequency of subcateg,11185413036
5aaf8ab150f646faabc8160773586d0bd7e3feaa,refactored css,11185413039
b0fca294e9ee1f26347dd61228c506d701e1a86a,update release page,11185413040
6ebda83543fb03132caae26b6e545b6fc571e115,Changed some CSS,11185413048
b5a431bf11e4c64b9fa7961b79af71e4135ad02b,Automatically backed up by Learn,11185413059
bd178b6cd0a7a8b1cb4b516bda470192f86c2524,working on home,11185413061
59c41b4f883ca38abc928a4656c376563ae02b19,Automatically backed up by Learn,11185413074
1aba93c9b03769c5cb302179a06ae97f856a85ec,Update index.html,11185413075
235d99c2cd1393c51dd76954666e9df1cebd94dd,修改正方形题,11185413081
8ef882fd552fc4168eefc7a415a4938055fb8564,commit,11185413086
fbd45018910552242f026368f2a29e3a5c3e73f1,Updating to elu00/elu00.github.io@2fef91bb7bc090c710909a883e250209e76ad775.,11185413087
ade6b02bad4765efc489a49c21a6ce383a41ec7e,"add 'bed'
- signed-off-by: trimstray <trimstray@gmail.com>",11185413092
88ec6bb315c1306a93ae106ea14e92a675819807,Config updates.,11185413105
0faa18db08fd257e3280e963755da6aeb76cab87,Added CNAME to deploy script.,11185413105
3fb42dffa43a001058544e67f12d3fbd8fec4bba,subjects.json updated,11185413111
4042c0cab93505109440171981b1ab87704540e2,add a function timer and concurrency example,11185413143
b7b620c6b0b2188301eb5f1fb6f706da729ca1e6,Initial Commit,11185413144
51165c1266f81c9213b732de892716a4c7bd7909,Create pythonpublish.yml,11185413154
e08e374d33690a29f9fc45d3f07a80d9dad35410,"ShardDatabaseWithoutCaching (#2569)

This makes the legacy code for bypassing EF tracking for non player biotas back into master, and optional.

This will make it easier for ACE devs to update this legacy code for those servers that still require it, reducing the amount of work they'll have to do to merge to latest when certain schema changes happen.",11185413157
b8de8c048b0400daf7e69685e4b06c80c225000b,Merge remote-tracking branch 'upstream/master',11185413157
0f0a09e34f88f400b9c3f29bcfc54ee71b154662,init,11185413165
bd25ce70070ee26884404f0d0d077cba8daec274,bugfix,11185413178
5d29809cca13df963ca46348b5944fb79d27d94c,"Change ""C-evo"" to ""C-evo-x"" in the help text.

Replaced most occurances of ""C-evo"" with ""C-evo-x"" and added the URL
for `c-evo-x.org`.  Reformatted changed paragraphs to wrap to 80 columns.",11185413185
9307eb350d8501bc07290726c505508ffdcfaa87,"Bump nokogiri from 1.10.0 to 1.10.7 in /docs

Bumps [nokogiri](https://github.com/sparklemotion/nokogiri) from 1.10.0 to 1.10.7.
- [Release notes](https://github.com/sparklemotion/nokogiri/releases)
- [Changelog](https://github.com/sparklemotion/nokogiri/blob/master/CHANGELOG.md)
- [Commits](https://github.com/sparklemotion/nokogiri/compare/v1.10.0...v1.10.7)

Signed-off-by: dependabot[bot] <support@github.com>",11185413185
5d29809cca13df963ca46348b5944fb79d27d94c,"Change ""C-evo"" to ""C-evo-x"" in the help text.

Replaced most occurances of ""C-evo"" with ""C-evo-x"" and added the URL
for `c-evo-x.org`.  Reformatted changed paragraphs to wrap to 80 columns.",11185413188
43079f0700627831391a27ca45f428dd9912545f,"Bump rubyzip from 1.2.2 to 2.0.0 in /docs

Bumps [rubyzip](https://github.com/rubyzip/rubyzip) from 1.2.2 to 2.0.0.
- [Release notes](https://github.com/rubyzip/rubyzip/releases)
- [Changelog](https://github.com/rubyzip/rubyzip/blob/master/Changelog.md)
- [Commits](https://github.com/rubyzip/rubyzip/compare/v1.2.2...v2.0.0)

Signed-off-by: dependabot[bot] <support@github.com>",11185413188
6bb52a6fa8af6fcfa68bfe0df8dd6254b3ec540d,proper library,11185413198
ca9640c33ef4633793b8c9c6fa4e6bbd427a2696,HUE-8737 [core] Use explicit encoding open file to fix failed unit test in py3,11185413199
bb335b3d1569c172a3a8662b727acf832d207b95,HUE-8737 [core] Fix unit tests in pig and proxy for py3,11185413199
3ddd2868fa9fc17b99a4e794a6631f40bd5a17e3,HUE-8737 [search] Fix unit tests in py3,11185413199
06ff5e86daed8bc6bcce4e6c9f6bf24ffe37523e,HUE-8737 [security] Fix unit test in py3,11185413199
0f2272fce2f4a47168ac2684c5e90a47020a7242,HUE-8737 [useradmin] Fix useradmin unit tests in py3,11185413199
d83837cd599f36d6b8f6a983ce69d184a7fd5759,HUE-8737 [indexer] Fix indexer unit tests in py3,11185413199
ea6d6c8753f33c286cf2f1b3a9dd98b405b49130,"refactor: cleanup imports in spec.py

The imports in `spec.py` are getting to be pretty unwieldy.

- [x] Remove all of the `import from` style imports and replace them with
  `import` or `import as`
- [x] Remove a number names that were exported by `spack.spec` that
  weren't even in `spack.spec`",11185413200
9cbc5049cb8df8bc8c7f20b27091fc105d7bf231,update,11185413214
7a0dcb915442b00133099220d18f312f7a01f25e,"ARM64/configs: lavender: Update kernel name

Signed-off-by: Rama Bondan Prakoso <ramanarubp@gmail.com>",11185413216
2011591c6b4cfccf53123e670a82e373fda0d258,"ci: Add CircleCI config

Signed-off-by: Rama Bondan Prakoso <ramanarubp@gmail.com>",11185413216
539716be56039ae4d974c04ce81bf94b1ffd6a90,"ARM64/configs: lavender: set CONFIG_BUILD_ARM64_DT_OVERLAY

Signed-off-by: Rama Bondan Prakoso <ramanarubp@gmail.com>",11185413216
3e2df1d44735163dd87a7c8da3cd70348b3238b7,"Merge branch 'kernel.lnx.4.4.r38-rel' of github/android-linux-stable/msm-4.4 into sdm-10-oldwifi

* 'kernel.lnx.4.4.r38-rel' of https://github.com/android-linux-stable/msm-4.4: (256 commits)
  Linux 4.4.207
  net: stmmac: don't stop NAPI processing when dropping a packet
  net: stmmac: use correct DMA buffer size in the RX descriptor
  xhci: fix USB3 device initiated resume race with roothub autosuspend
  drm/radeon: fix r1xx/r2xx register checker for POT textures
  dm btree: increase rebalance threshold in __rebalance2()
  vfio/pci: call irq_bypass_unregister_producer() before freeing irq
  ARM: tegra: Fix FLOW_CTLR_HALT register clobbering by tegra_resume()
  ARM: dts: s3c64xx: Fix init order of clock providers
  CIFS: Respect O_SYNC and O_DIRECT flags during reconnect
  xtensa: fix TLB sanity checker
  PCI/MSI: Fix incorrect MSI-X masking on resume
  PCI: Fix Intel ACS quirk UPDCR register address
  net: ethernet: ti: cpsw: fix extra rx interrupt
  tcp: Protect accesses to .ts_recent_stamp with {READ,WRITE}_ONCE()
  tcp: tighten acceptance of ACKs not matching a child socket
  tcp: fix rejected syncookies due to stale timestamps
  inet: protect against too small mtu values.
  tipc: fix ordering of tipc module init and exit routine
  tcp: md5: fix potential overestimation of TCP option space
  net: bridge: deny dev_set_mac_address() when unregistering
  kernel/module.c: wakeup processes in module_wq on module unload
  sunrpc: fix crash when cache_head become valid before update
  workqueue: Fix missing kfree(rescuer) in destroy_workqueue()
  blk-mq: make sure that line break can be printed
  mm/shmem.c: cast the type of unmap_start to u64
  powerpc: Fix vDSO clock_getres()
  scsi: qla2xxx: Always check the qla2x00_wait_for_hba_online() return value
  scsi: qla2xxx: Fix qla24xx_process_bidir_cmd()
  scsi: qla2xxx: Fix DMA unmap leak
  pinctrl: samsung: Fix device node refcount leaks in S3C64xx wakeup controller init
  ARM: dts: omap3-tao3530: Fix incorrect MMC card detection GPIO polarity
  x86/MCE/AMD: Turn off MC4_MISC thresholding on all family 0x15 models
  e100: Fix passing zero to 'PTR_ERR' warning in e100_load_ucode_wait
  scsi: lpfc: Cap NPIV vports to 256
  Btrfs: fix negative subv_writers counter and data space leak after buffered write
  iio: adis16480: Add debugfs_reg_access entry
  xhci: make sure interrupts are restored to correct state
  xhci: Fix memory leak in xhci_add_in_port()
  usb: xhci: only set D3hot for pci device
  scsi: zfcp: trace channel log even for FCP command responses
  quota: fix livelock in dquot_writeback_dquots
  quota: Check that quota is not dirty before release
  video/hdmi: Fix AVI bar unpack
  powerpc: Allow 64bit VDSO __kernel_sync_dicache to work across ranges >4GB
  pinctrl: samsung: Fix device node refcount leaks in init code
  pinctrl: samsung: Fix device node refcount leaks in S3C24xx wakeup controller init
  ACPI: PM: Avoid attaching ACPI PM domain to certain devices
  ACPI: bus: Fix NULL pointer check in acpi_bus_get_private_data()
  ACPI: OSL: only free map once in osl.c
  cpuidle: Do not unset the driver if it is there already
  media: radio: wl1273: fix interrupt masking on release
  media: bdisp: fix memleak on release
  ar5523: check NULL before memcpy() in ar5523_cmd()
  cgroup: pids: use atomic64_t for pids->limit
  blk-mq: avoid sysfs buffer overflow with too many CPU cores
  ASoC: Jack: Fix NULL pointer dereference in snd_soc_jack_report
  workqueue: Fix pwq ref leak in rescuer_thread()
  workqueue: Fix spurious sanity check failures in destroy_workqueue()
  lib: raid6: fix awk build warnings
  rtlwifi: rtl8192de: Fix missing enable interrupt flag
  rtlwifi: rtl8192de: Fix missing callback that tests for hw release of buffer
  rtlwifi: rtl8192de: Fix missing code to retrieve RX buffer address
  btrfs: Remove btrfs_bio::flags member
  btrfs: check page->mapping when loading free space cache
  virtio-balloon: fix managed page counts when migrating pages between zones
  mtd: spear_smi: Fix Write Burst mode
  usb: mon: Fix a deadlock in usbmon between mmap and read
  usb: core: urb: fix URB structure initialization function
  USB: adutux: fix interface sanity check
  USB: serial: io_edgeport: fix epic endpoint lookup
  USB: idmouse: fix interface sanity checks
  USB: atm: ueagle-atm: add missing endpoint check
  iio: humidity: hdc100x: fix IIO_HUMIDITYRELATIVE channel reporting
  xhci: Increase STS_HALT timeout in xhci_suspend()
  staging: gigaset: add endpoint-type sanity check
  staging: gigaset: fix illegal free on probe errors
  staging: gigaset: fix general protection fault on probe
  staging: rtl8712: fix interface sanity check
  staging: rtl8188eu: fix interface sanity check
  usb: Allow USB device to be warm reset in suspended state
  usb: gadget: configfs: Fix missing spin_lock_init()
  fs/proc/array.c: allow reporting eip/esp for all coredumping threads
  proc: fix coredump vs read /proc/*/stat race
  fs/proc: Report eip/esp in /prod/PID/stat for coredumping
  fs/proc: Stop reporting eip and esp in /proc/PID/stat
  sched/core, x86: Make struct thread_info arch specific again
  sched/core: Add try_get_task_stack() and put_task_stack()
  sched/core: Allow putting thread_info into task_struct
  ALSA: hda - Fix pending unsol events at shutdown
  appletalk: Set error code if register_snap_client failed
  appletalk: Fix potential NULL pointer dereference in unregister_snap_client
  KVM: x86: fix out-of-bounds write in KVM_GET_EMULATED_CPUID (CVE-2019-19332)
  thermal: Fix deadlock in thermal thermal_zone_device_check
  RDMA/qib: Validate ->show()/store() callbacks before calling them
  spi: atmel: Fix CS high support
  crypto: user - fix memory leak in crypto_report
  crypto: crypto4xx - fix double-free in crypto4xx_destroy_sdr
  KVM: x86: fix presentation of TSX feature in ARCH_CAPABILITIES
  KVM: x86: do not modify masked bits of shared MSRs
  ...",11185413216
7c5deb348d75fe55feeb14e04b6c49dd182c2a4c,add Libuv.dll requirement to the readme,11185413218
2ba790da99bc7fe1474745d764e27a9e0e2e276f,Branding,11185413218
9df71a4a8a8336da90a4dda0d3a8dc250126d27e,Update .gitignore,11185413218
c251e936933d987b83f7a714efa44f55519cb3a9,magicwords: fix SpawnCog from causing a dist. reset,11185413218
b821a81d9726a3282eda52caf1e9fbc3263b9a4a,magicwords: fix Run from causing a dist. reset,11185413218
d68fda0224103d5527396906e6afcf7d6a52ebbb,feature: Shift to sprint while walking,11185413218
e056cbada9b9112697594d2b1896de84d2c0f307,"Merge pull request #5 from Benjamin8693/master

Update .gitignore",11185413218
d4857bd0ff79a2420e04e8f33db315688f15d011,feature: optimise sprinting function,11185413218
197de25ff83054f06df7333186069e44aef0962c,magicwords: fix Inventory Restock from causing a dist. reset,11185413218
d10e99a56e9fd3689061541fca1e01ac5fc6234e,"Revert ""Branding""

This reverts commit 2ba790da99bc7fe1474745d764e27a9e0e2e276f.",11185413218
e4c960f122ea50f4d807d7a1bcea904e125db560,Readme: add directions to where to put the dll,11185413218
e688cc09ec2fa71bbf216aef73bcefad7f95f2bc,"Merge pull request #3 from Benjamin8693/AnonymousDeveloper65535-patch-1

add Libuv.dll requirement to the readme",11185413218
92d9f41b47048fdfa558e988d60ecc8ec42368d3,"Revert ""feature: optimise sprinting function""

This reverts commit d4857bd0ff79a2420e04e8f33db315688f15d011.",11185413218
a8e5bdd2a0969b4255a81d9e113d49a72f27b5ea,"Revert ""feature: Shift to sprint while walking""

This reverts commit d68fda0224103d5527396906e6afcf7d6a52ebbb.",11185413218
bb4d2c80bdea5ad432539d383dc0c48e5113a9da,"general: Fix a crash related to entering a DA Office & fix up lots of Magic Words

Run, Immortal, UnlimitedGags, InstaKill, Teleport, and God are all working. You can also press F10 to open the Teleport GUI.",11185413218
2d30060e2ef3821f9471791c9fa7ddc87315e330,"Revert ""magicwords: fix Run from causing a dist. reset""

This reverts commit b821a81d9726a3282eda52caf1e9fbc3263b9a4a.",11185413218
897d370291d1169fd71190e79142ec71fbae5748,"Merge pull request #6 from Benjamin8693/jakebooy2

Magic word fixes",11185413218
0dd0e270539d7a581c9ca45181540d87d8f8fdb7,"Merge pull request #9 from Benjamin8693/master

merge master to jakebooy2",11185413218
5b66ec8c19b25d31dcb2c695c1bab7be4316e528,toon: Add missing bool,11185413218
8a0523494e63ccd214fc845f52fe2565cfd61eb6,"Merge pull request #11 from Toontown-School-House/master

toon: Add missing bool",11185413218
7ad4218be78e4723d34018678b1b411ceeffb54a,Update event.js,11185413222
21e94792492d0d632b42e972b8c37739a9647058,Wed Jan  1 01:26:13 UTC 2020,11185413227
a4a40d619cd4b748cde0dde2e1c9f2a5d6e404bc,message_2020-01-01T01:26:14,11185413230
9f390af9e8e1dfabea294f79560383be5fa12e31,Add css-friends-04,11185413236
aafe65a9e2cfbfe8e947683217a68f02de188acd,Correction: previous 03. Add 04,11185413236
46363487be4d9e0ce8ddbfefdba2c9b50f5548c2,Add JS intro execercises,11185413236
2f4161a0b916048dd6bf207409f6341058f32fa5,Add Array.prototype.uniq,11185413236
17f4593a1df7113efbe070c33538a4e823015d75,got everything working... adding content at this point!.... will work on comments after some initial content,11185413244
60fcfb45645e7282a592e254cce8bc9d77a369c3,Update 3.html,11185413245
ef7a4c1bcf72347235457affd6909d327d21ca9f,Adicionado um novo 'BuildingSlot',11185413249
948b6036c17a06bce9da93dbe6a7f81670a98173,"Merge pull request #1 from mcunha-br/Marcial_Lincoln

Added to master -> Adicionado um novo 'BuildingSlot'",11185413249
934b326de45bde4b3b3650490c6589b44844a1b3,"Update index.htm

fixing detune",11185413263
73225402d70b17b571f31421b4159bb5f9caad37,Update README.md,11185413265
8a2f9a7a16ec51af7adfec1da51af1c5ff05e45d,Update TV ABERTA ( LINK YOU TUBE ),11185413266
f80544ec1b05cab3fad97bc3a9d7f0150bc56cf2,...,11185413268
460c638ddd839b032b6c4e83eec832f85ab00a79,Automatically backed up by Learn,11185413275
2a774458defc4f86495e1485a18ddde751f4cff2,Update README.md,11185413289
c7e94552fc70498fa6b2bb6abe0e4fabc13eb324,output/Jan2.json,11185413295
3bef79230e2a4193cee580623cd524dcf7476f7d,Wed Jan  1 01:26:15 UTC 2020,11185413296
9cdb22589e6a470c274cc57096d782349f7c5262,Add environments,11185413310
649d771f1cd09907fbb994b2ee629a53e8c59bbb,Update default.html,11185413320
e16f61fa99e4e43efd7c6be105d03e8926691549,AC,11185413322
039558eaebe0a2acb7c4bd639b9239a32b5bb43e,prism 0.1.0.9000,11185413325
07e305306bc63b8ac33f333af941eb847bbdaacc,chore(deps): update angularcli monorepo,11185413326
7ecd20ea5ca0fb20ccd7add504f483f5adf9d5df,chore(deps): update dependency karma-coverage-istanbul-reporter to v2.1.1,11185413326
81edf24ef0a874f284794b0db7958a79e6ac87eb,"[UPDATE] Packages (#14)

* update packages

* fix",11185413329
292bc9b200b771e3e021c753ec076f6f5ac9c262,"Bump lodash from 4.17.5 to 4.17.15 (#16)

Bumps [lodash](https://github.com/lodash/lodash) from 4.17.5 to 4.17.15.
- [Release notes](https://github.com/lodash/lodash/releases)
- [Commits](https://github.com/lodash/lodash/compare/4.17.5...4.17.15)

Signed-off-by: dependabot[bot] <support@github.com>",11185413329
364e19da17975954d8432cdc33a10adac1d6d0c3,"[UPDATE] solidity (#15)

* update packages

* solidity version

* gas reporter

* optimize

* last

* step

* fix test",11185413329
4ded1f6d0c7d3c105dc25b895312abba6a2ce72a,update deployment (#17),11185413329
dff53486ef19891564a04c6a09c9920b13d7d1a5,update drizzle (#18),11185413329
d4a8507bdc361ce7f32bb9b4d9d3c5a51cbe9ea4,Merge branch 'master' into service/ethereum-alarm-clock,11185413329
ac45f21b21bd8b911fea2b6088f0d7fd4dff95e7,Merge branch 'master' into service/ethereum-alarm-clock,11185413329
75e5325fb79f60e9073b0b72d2251f017660a879,b,11185413334
c84b8229c1fec20935d2c1cd374b84ec1ae63222,[maven-release-plugin] prepare release Dec-5.0-SNAPSHOT,11185413335
6051e73749dafa78ba21121646a71cb336904fe4,Update openwrt-ci.yml,11185413340
bd3b5d87190ae6d1581e6633873afac7d9c58215,changed travis yml,11185413343
c15bc08084bd791906bb8bf7e51e163120d2398e,Automatically backed up by Learn,11185413344
cb384d43561ef0b5292931e86b1b2f522a191ed5,update vimrc,11185413346
b05922ab5a19f4df2caf197f445a2b8c621ee975,Update Update babel packages to ^7.7.7,11185413357
10b38ca63cbba7fe872f4db1dbb7618d8ad04fa5,Update Update rollup packages,11185413357
634c7decfd560961f11cc878622b8b50d52696ff,Added tailwind and postcss,11185413362
0c0388c6520d6a53ccecae734d41d6df13b59e66,Update README.md,11185413364
8642bfb069ccc02196c7d4a3a3a05315b9a24ef6,finished aa-line,11185413365
dea2ec582d81dba293e1956532352811388671d7,Update antialiased-line.md,11185413365
7a5db8374a72733d5548a3bd75e3276c6fe6588a,rmd chunk,11185413374
535c4e9720836aa631f53995f5b54d9aeb140b11,Automatically backed up by Learn,11185413377
df1758027c0369cc62332551b068d16262b7331c,Update _config.yml,11185413386
eb302ac88fb1611b4af93c589e0572fe64bc5b53,test,11185413394
715bdb57c7e1cb20af14e6e945bd6f57e203579c,DevWs-acceptance for Icl Roger Company BM containing containing DevWS Test: RogerAPISubmissionNA01_123,11185413397
5e9ac24371684682e44d490dd8fbe7d6bd09da24,seventeen モジュールを実装,11185413401
9b64c101a56884117525d82dafe088cb3172b8b2,[maven-release-plugin] prepare release java-8-base-0.209,11185413404
b159af9483dd2a4e669fe483f8199c3f7c17722e,chore(kv): refactor kv.Entity to provide interface for PK and unique keys,11185413405
cf66261113f64bd04f2e29ab48e22139458c7006,Update index.html,11185413409
cfa2da949d17bdb0ae94dd572812514216a4f146,Fix ci config,11185413410
036f556a7adb43be8ce94c7841f31acb8673d19c,Added a day 19 C# and Python3 implementation.,11185413418
b30c8deeb02bf7243aa3a3e4f30150b525d9a31c,update,11185413423
a24f8481a7dba0d87d83eaf36577485162386fa8,Create Procfile,11185413425
0a48ab4c01fec78249112a5e9d19d851a38a969d,add disable-select class to mile table,11185413434
afd0e53beef692dc400f32cd9716899c034c9555,DevWs-acceptance for Icl Roger Company BM containing containing DevWS Test: RogerAPISubmissionNA01_123,11185413442
cd4b2a6cfe5f9ef292f8ce5193e5102e2f9fe3d9,"Bump gitflow-maven-plugin from 1.13.0 to 1.14.0

Bumps [gitflow-maven-plugin](https://github.com/aleksandr-m/gitflow-maven-plugin) from 1.13.0 to 1.14.0.
- [Release notes](https://github.com/aleksandr-m/gitflow-maven-plugin/releases)
- [Changelog](https://github.com/aleksandr-m/gitflow-maven-plugin/blob/master/CHANGELOG.md)
- [Commits](https://github.com/aleksandr-m/gitflow-maven-plugin/compare/v1.13.0...v1.14.0)

Signed-off-by: dependabot-preview[bot] <support@dependabot.com>",11185413446
5411ab2cbb77f5fc8b0a8032f334aa8ded6db904,Merge pull request #50 from straumat/dependabot/maven/development/com.amashchenko.maven.plugin-gitflow-maven-plugin-1.14.0,11185413446
1219fab9f6774e85cef20f9c96a2e1b20e091181,update,11185413447
94b755bb74cf77f8b8e19e358ef341483f4d5ad3,栈实现综合计算器,11185413466
b6886e7aa0f31769f1e3421c992f9e4ccfe4b330,Add board UI,11185413474
5cb97a01fcffc3b069022f84a4c21dc3146863ee,"Update LaffMeter.py

Makes Laff Meter change transparancy to add extra granularity between each missing ""tooth""",11185413478
8e0313db7a52bcaf9bd164f8ec6b29a3b1d596e9,Fixing unlimitedGags magic word,11185413478
a12d46d67de8a4a18793b6128ee47f60320b131d,Update InventoryBase.py,11185413478
2a56f4a4d708460417e260dddf935e3335cedddd,"Update DistributedSuitPlannerAI.py

Fixing spawnCog magic word, which demands this extra argument",11185413478
331c090c541a2b784ad983c933a2f55c46c8baa7,Merge branch 'master' into mting314,11185413478
747cca209597caa9ea5e81c2b6cf0f918c0d6849,"Merge pull request #1 from mting314/mting314

Mting314",11185413478
8b80c6ded61ed526f3631ba35b5807d94e8176e9,airbnb,11185413488
89b0be1fa579ee9295d56c33f1c622c4587c5b18,[maven-release-plugin] prepare for next development iteration,11185413489
2422ba089fe3c03536d31f052d6662058215e88a,Autogenerated site via Github Actions.,11185413502
a156779c5fa2d558f0f36b9475b1741288001507,DevWs-acceptance for Icl Roger Company BM containing containing DevWS Test: RogerAPISubmissionNA01_123,11185413505
605250497049a60f5e45d0e180cb96405ca09a50,"sys-apps/nvme-cli: Remove old versions

Package-Manager: Portage-2.3.84, Repoman-2.3.20
Signed-off-by: Zac Medico <zmedico@gentoo.org>",11185413508
0da799ed930de62a0526a8f8a1940baf226fad1b,"sys-apps/nvme-cli: CI HomepageInSrcUri

Package-Manager: Portage-2.3.84, Repoman-2.3.20
Signed-off-by: Zac Medico <zmedico@gentoo.org>",11185413508
555156b1b97906c1e7a2f0f67134ee391e27a067,Merge updates from master,11185413508
7b3a3331072543f48135818b43e4a20e2e8baf16,2020-01-01 01:05:50 UTC,11185413508
cb450005c250a71f2e9837f04112ef345cd97d5c,Automatically backed up by Learn,11185413511
47d8eadaf3c328ceae4222796d666fc30f592d33,"Improvements.

Loinks to fetch images from the server were added.",11185413514
d122c95f0fb9d6da53296b7baf5ac01ba9d7f6f7,micro のパス指定を汎用的にした（現在未使用ではあるが）,11185413517
b8a3f39bfb4b4c7fba47631ebd2180878bde91ba,git push のエイリアスはミス・タイプすると危険なので無効にした,11185413517
b45c54484291c91988ee9e6b7b6e6c73fc0c263e,"automaattipäivitys: YSA, Allars",11185413523
8ad6411f24f27d0a503ae8b039408c7c6d2204a5,bossDB,11185413532
d76fdb8a45846d586f8099e5852ef8409323a618,function master update,11185413538
9aeaaa9814626c357fac552e31dcbf2a6c768038,Added LICENSE,11185413539
83dc9389c10b94c404c8cdaff28c85bfb08c9b45,"doc: Updated README.md to ""proper"" state - needs a lot of work...",11185413539
c4664f498cd3150bb730e21e4b70fe371953cad1,Testando o registro,11185413545
eeb1fe6901a4ed317226750b3f9e2e453dba6961,ircd::server: Use const_buffer for dynamic chunk head vectoring.,11185413550
1e5950cba9f6839448fd4bd077ab05f0f7197ab8,ircd::server: Fix false assertions in dynamic chunk context.,11185413550
ca663db1299bd3a4f3674078862e586f92e334b2,ircd::server: Mark unresolved boundary loss for partial content.,11185413550
67b7a0dbc312f4fe1df5ec1fb948cac11dec572d,Update style.css,11185413553
928f10529dd02ff975f2b8419d82268107933235,Update Jenkinsfile,11185413555
05f9478c9ddd7f78cf56b198bb4829d96abb8377,git test,11185413557
794024157d860e3df52f062ca9df481f4bf2aeb4,python update,11185413558
d93239ff7ee6f999abcd02ae12e6bf0522c01925,项目构建,11185413561
a7348d7200ef009aeb6ab1bae2464bde563ca11c,Fix typo.,11185413562
e6e7d4f0c3ae555e0c85b8f91cf258684a2c0684,bossDB,11185413564
bf779eabfd57b4b59adaa3598aaa653c1f4a7830,01/01/2020-01:26:23,11185413565
75f2a81fc36c889c2f8709d29f786695ccf6e651,Update dutch_num_words_lang.php,11185413575
ca9640c33ef4633793b8c9c6fa4e6bbd427a2696,HUE-8737 [core] Use explicit encoding open file to fix failed unit test in py3,11185413587
bb335b3d1569c172a3a8662b727acf832d207b95,HUE-8737 [core] Fix unit tests in pig and proxy for py3,11185413587
3ddd2868fa9fc17b99a4e794a6631f40bd5a17e3,HUE-8737 [search] Fix unit tests in py3,11185413587
06ff5e86daed8bc6bcce4e6c9f6bf24ffe37523e,HUE-8737 [security] Fix unit test in py3,11185413587
0f2272fce2f4a47168ac2684c5e90a47020a7242,HUE-8737 [useradmin] Fix useradmin unit tests in py3,11185413587
d83837cd599f36d6b8f6a983ce69d184a7fd5759,HUE-8737 [indexer] Fix indexer unit tests in py3,11185413587
d149dbf6ff0e23676305110fa2d1dced1c0b8eec,[FIXED #515] and #512,11185413591
3578f664f8c0e9fe0f41edb305c1f7b6d98285de,disable the deleting of the board if there is only one board,11185413591
eaf9589190de9b1660cb06d522cdb29bf261bfd0,updated to beta 2,11185413591
ba4b8e6857ddf73dd48ea35a03fcd14aaf1f6f9a,[#513] wrong badge menu,11185413591
7e715083edc1ab506f173d273f1bbfbef3de89c2,fix for dropdowns,11185413591
aeb1316aaaa1554d9d7d354e382cb274af40a518,removed touchspin extension,11185413591
a2e93c58e8766f68cd9ff46fade52d956572708a,converted members page to repeater,11185413591
45ae7ab153ad85dfbf7563eb196f036a4338a316,removed tinymce ftb and radeditor support,11185413591
04754886da2634fe4001d0bb4437dd08a903a967,"Merge pull request #12 from YAFNET/master

Fix the Badge Menu",11185413591
9bbc932fcb9e6ebdba7a0f2cab4ad65818ecf9c0,Create wiringPi,11185413602
c89134ca51fce69b13582fce87aef38ba4ebdb89,Travis CI Auto Builder at 2020-01-01 09:26,11185413604
b85218bc067f24b4e45f3a2002f9fa281e021b50,DevWs-acceptance for Icl Roger Company BM containing containing DevWS Test: RogerAPISubmissionNA01_123,11185413609
9c9fbf8576e93dcd189b428efe98f0eeb78aff28,git-site-role commit from build_clutch.sh,11185413615
6fc8f59d032db56307064b3d0597007fc6df3bcd,new api 3,11185413621
0a0a2ea2b01be626538acd8297591b78fb5cb2f1,"Optimise insert field identifiers.
Optimise db where parse column.",11185413623
44a7ad0c9e6a2dcf7377bbdcefe56d8bc759dad5,Basic classes,11185413624
034dfa613be69c93f3ba9fa6965dfbb62853c1a3,update,11185413640
04f922cea8d587697715951d0e45db236dae4294,Travis CI Auto Builder at 2020-01-01 09:26,11185413654
5847285c8076249c3445e5d5828b3e0f187ba0d3,2020/01/01 01:26:33    zbn4pyuo@linshiyouxiang.net,11185413657
22385b4edb8480d182db399c4e17d0ccbee44450,tweaks to display,11185413661
096f7dd5ec2d8197d56a887ba05dcc0b64f3d436,fix nav bug!,11185413661
6c5aa058cb78cbe42caad4ad5bc521f1640421e4,add items to space when created,11185413661
